data_D2,vacina_D2,agegroup,n,dif
2021-11-13,Pfizer,9,23,74
2021-11-13,Pfizer,10,13,74
2021-11-13,Pfizer,11,3,74
2021-11-14,AZ,4,122,73
2021-11-14,AZ,5,80,73
2021-11-14,AZ,6,56,73
2021-11-14,AZ,7,19,73
2021-11-14,AZ,8,2,73
2021-11-14,AZ,10,1,73
2021-11-14,Coronavac,3,1,73
2021-11-14,Coronavac,4,84,73
2021-11-14,Coronavac,5,39,73
2021-11-14,Coronavac,6,11,73
2021-11-14,Coronavac,7,9,73
2021-11-14,Coronavac,8,2,73
2021-11-14,Coronavac,9,1,73
2021-11-14,Coronavac,10,1,73
2021-11-14,Pfizer,2,1,73
2021-11-14,Pfizer,3,1184,73
2021-11-14,Pfizer,4,714,73
2021-11-14,Pfizer,5,206,73
2021-11-14,Pfizer,6,87,73
2021-11-14,Pfizer,7,32,73
2021-11-14,Pfizer,8,9,73
2021-11-14,Pfizer,9,1,73
2021-11-14,Pfizer,10,3,73
2021-11-15,AZ,4,710,72
2021-11-15,AZ,5,376,72
2021-11-15,AZ,6,211,72
2021-11-15,AZ,7,88,72
2021-11-15,AZ,8,15,72
2021-11-15,AZ,9,4,72
2021-11-15,Coronavac,3,2,72
2021-11-15,Coronavac,4,371,72
2021-11-15,Coronavac,5,181,72
2021-11-15,Coronavac,6,52,72
2021-11-15,Coronavac,7,21,72
2021-11-15,Coronavac,8,7,72
2021-11-15,Pfizer,1,1,72
2021-11-15,Pfizer,2,3,72
2021-11-15,Pfizer,3,5876,72
2021-11-15,Pfizer,4,2888,72
2021-11-15,Pfizer,5,641,72
2021-11-15,Pfizer,6,310,72
2021-11-15,Pfizer,7,106,72
2021-11-15,Pfizer,8,16,72
2021-11-15,Pfizer,9,3,72
2021-11-15,Pfizer,10,1,72
2021-11-16,AZ,3,10,71
2021-11-16,AZ,4,10514,71
2021-11-16,AZ,5,4197,71
2021-11-16,AZ,6,2391,71
2021-11-16,AZ,7,1112,71
2021-11-16,AZ,8,178,71
2021-11-16,AZ,9,29,71
2021-11-16,AZ,10,13,71
2021-11-16,Coronavac,3,11,71
2021-11-16,Coronavac,4,4406,71
2021-11-16,Coronavac,5,1771,71
2021-11-16,Coronavac,6,800,71
2021-11-16,Coronavac,7,396,71
2021-11-16,Coronavac,8,145,71
2021-11-16,Coronavac,9,63,71
2021-11-16,Coronavac,10,25,71
2021-11-16,Coronavac,11,1,71
2021-11-16,Pfizer,1,4,71
2021-11-16,Pfizer,2,25,71
2021-11-16,Pfizer,3,43589,71
2021-11-16,Pfizer,4,23042,71
2021-11-16,Pfizer,5,4533,71
2021-11-16,Pfizer,6,1994,71
2021-11-16,Pfizer,7,861,71
2021-11-16,Pfizer,8,242,71
2021-11-16,Pfizer,9,59,71
2021-11-16,Pfizer,10,21,71
2021-11-16,Pfizer,11,3,71
2021-11-17,AZ,2,2,70
2021-11-17,AZ,3,16,70
2021-11-17,AZ,4,13480,70
2021-11-17,AZ,5,4948,70
2021-11-17,AZ,6,2930,70
2021-11-17,AZ,7,1410,70
2021-11-17,AZ,8,238,70
2021-11-17,AZ,9,50,70
2021-11-17,AZ,10,25,70
2021-11-17,AZ,11,7,70
2021-11-17,Coronavac,3,8,70
2021-11-17,Coronavac,4,4792,70
2021-11-17,Coronavac,5,1931,70
2021-11-17,Coronavac,6,863,70
2021-11-17,Coronavac,7,377,70
2021-11-17,Coronavac,8,154,70
2021-11-17,Coronavac,9,56,70
2021-11-17,Coronavac,10,19,70
2021-11-17,Coronavac,11,3,70
2021-11-17,Pfizer,1,7,70
2021-11-17,Pfizer,2,30,70
2021-11-17,Pfizer,3,42817,70
2021-11-17,Pfizer,4,28598,70
2021-11-17,Pfizer,5,5846,70
2021-11-17,Pfizer,6,2546,70
2021-11-17,Pfizer,7,992,70
2021-11-17,Pfizer,8,265,70
2021-11-17,Pfizer,9,77,70
2021-11-17,Pfizer,10,23,70
2021-11-17,Pfizer,11,5,70
2021-11-18,AZ,3,5,69
2021-11-18,AZ,4,147,69
2021-11-18,AZ,5,64,69
2021-11-18,AZ,6,55,69
2021-11-18,AZ,7,14,69
2021-11-18,AZ,8,8,69
2021-11-18,AZ,9,2,69
2021-11-18,AZ,10,7,69
2021-11-18,AZ,11,1,69
2021-11-18,Coronavac,3,5,69
2021-11-18,Coronavac,4,47,69
2021-11-18,Coronavac,5,22,69
2021-11-18,Coronavac,6,10,69
2021-11-18,Coronavac,7,5,69
2021-11-18,Coronavac,8,26,69
2021-11-18,Coronavac,9,10,69
2021-11-18,Pfizer,1,6,69
2021-11-18,Pfizer,2,16,69
2021-11-18,Pfizer,3,33940,69
2021-11-18,Pfizer,4,265,69
2021-11-18,Pfizer,5,57,69
2021-11-18,Pfizer,6,23,69
2021-11-18,Pfizer,7,27,69
2021-11-18,Pfizer,8,1,69
2021-11-18,Pfizer,9,1,69
2021-11-18,Pfizer,10,3,69
2021-11-19,AZ,4,60,68
2021-11-19,AZ,5,35,68
2021-11-19,AZ,6,24,68
2021-11-19,AZ,7,15,68
2021-11-19,AZ,8,3,68
2021-11-19,Coronavac,4,18,68
2021-11-19,Coronavac,5,10,68
2021-11-19,Coronavac,6,6,68
2021-11-19,Coronavac,7,2,68
2021-11-19,Coronavac,8,2,68
2021-11-19,Pfizer,3,952,68
2021-11-19,Pfizer,4,186,68
2021-11-19,Pfizer,5,65,68
2021-11-19,Pfizer,6,22,68
2021-11-19,Pfizer,7,13,68
2021-11-19,Pfizer,8,1,68
2021-11-20,AZ,3,4,67
2021-11-20,AZ,4,64,67
2021-11-20,AZ,5,32,67
2021-11-20,AZ,6,45,67
2021-11-20,AZ,7,13,67
2021-11-20,AZ,8,2,67
2021-11-20,AZ,9,3,67
2021-11-20,AZ,10,4,67
2021-11-20,Coronavac,3,3,67
2021-11-20,Coronavac,4,43,67
2021-11-20,Coronavac,5,18,67
2021-11-20,Coronavac,6,12,67
2021-11-20,Coronavac,7,7,67
2021-11-20,Coronavac,8,15,67
2021-11-20,Coronavac,9,1,67
2021-11-20,Coronavac,11,1,67
2021-11-20,Pfizer,1,7,67
2021-11-20,Pfizer,2,9,67
2021-11-20,Pfizer,3,29047,67
2021-11-20,Pfizer,4,115,67
2021-11-20,Pfizer,5,47,67
2021-11-20,Pfizer,6,19,67
2021-11-20,Pfizer,7,9,67
2021-11-20,Pfizer,8,4,67
2021-11-20,Pfizer,9,1,67
2021-11-20,Pfizer,10,1,67
2021-11-21,AZ,4,1,66
2021-11-21,AZ,6,1,66
2021-11-21,AZ,7,1,66
2021-11-21,Pfizer,2,1,66
2021-11-21,Pfizer,3,1155,66
2021-11-21,Pfizer,4,2,66
2021-11-21,Pfizer,5,3,66
2021-11-22,AZ,4,113,65
2021-11-22,AZ,5,31,65
2021-11-22,AZ,6,23,65
2021-11-22,AZ,7,5,65
2021-11-22,AZ,8,3,65
2021-11-22,AZ,9,1,65
2021-11-22,AZ,10,1,65
2021-11-22,Coronavac,4,19,65
2021-11-22,Coronavac,5,11,65
2021-11-22,Coronavac,6,8,65
2021-11-22,Coronavac,7,6,65
2021-11-22,Coronavac,8,4,65
2021-11-22,Pfizer,3,474,65
2021-11-22,Pfizer,4,198,65
2021-11-22,Pfizer,5,20,65
2021-11-22,Pfizer,6,13,65
2021-11-22,Pfizer,7,8,65
2021-11-23,AZ,2,1,64
2021-11-23,AZ,3,7,64
2021-11-23,AZ,4,9922,64
2021-11-23,AZ,5,4480,64
2021-11-23,AZ,6,2738,64
2021-11-23,AZ,7,1266,64
2021-11-23,AZ,8,270,64
2021-11-23,AZ,9,35,64
2021-11-23,AZ,10,26,64
2021-11-23,AZ,11,1,64
2021-11-23,Coronavac,3,2,64
2021-11-23,Coronavac,4,4765,64
2021-11-23,Coronavac,5,1847,64
2021-11-23,Coronavac,6,833,64
2021-11-23,Coronavac,7,395,64
2021-11-23,Coronavac,8,166,64
2021-11-23,Coronavac,9,64,64
2021-11-23,Coronavac,10,25,64
2021-11-23,Coronavac,11,3,64
2021-11-23,Pfizer,1,1,64
2021-11-23,Pfizer,2,7,64
2021-11-23,Pfizer,3,10619,64
2021-11-23,Pfizer,4,21481,64
2021-11-23,Pfizer,5,5486,64
2021-11-23,Pfizer,6,2456,64
2021-11-23,Pfizer,7,1068,64
2021-11-23,Pfizer,8,308,64
2021-11-23,Pfizer,9,102,64
2021-11-23,Pfizer,10,41,64
2021-11-23,Pfizer,11,2,64
2021-11-24,AZ,4,163,63
2021-11-24,AZ,5,63,63
2021-11-24,AZ,6,70,63
2021-11-24,AZ,7,34,63
2021-11-24,AZ,8,3,63
2021-11-24,Coronavac,4,43,63
2021-11-24,Coronavac,5,10,63
2021-11-24,Coronavac,6,14,63
2021-11-24,Coronavac,7,7,63
2021-11-24,Coronavac,8,3,63
2021-11-24,Pfizer,2,1,63
2021-11-24,Pfizer,3,1234,63
2021-11-24,Pfizer,4,233,63
2021-11-24,Pfizer,5,63,63
2021-11-24,Pfizer,6,31,63
2021-11-24,Pfizer,7,19,63
2021-11-24,Pfizer,8,5,63
2021-11-24,Pfizer,9,2,63
2021-11-24,Pfizer,10,2,63
2021-11-25,AZ,4,83,62
2021-11-25,AZ,5,18,62
2021-11-25,AZ,6,17,62
2021-11-25,AZ,7,10,62
2021-11-25,AZ,8,3,62
2021-11-25,Coronavac,4,14,62
2021-11-25,Coronavac,5,9,62
2021-11-25,Coronavac,6,8,62
2021-11-25,Coronavac,7,2,62
2021-11-25,Coronavac,8,1,62
2021-11-25,Coronavac,9,1,62
2021-11-25,Pfizer,3,424,62
2021-11-25,Pfizer,4,172,62
2021-11-25,Pfizer,5,24,62
2021-11-25,Pfizer,6,13,62
2021-11-25,Pfizer,7,10,62
2021-11-26,AZ,3,5,61
2021-11-26,AZ,4,5649,61
2021-11-26,AZ,5,2786,61
2021-11-26,AZ,6,1854,61
2021-11-26,AZ,7,922,61
2021-11-26,AZ,8,217,61
2021-11-26,AZ,9,33,61
2021-11-26,AZ,10,17,61
2021-11-26,AZ,11,2,61
2021-11-26,Coronavac,3,2,61
2021-11-26,Coronavac,4,3936,61
2021-11-26,Coronavac,5,1621,61
2021-11-26,Coronavac,6,694,61
2021-11-26,Coronavac,7,298,61
2021-11-26,Coronavac,8,137,61
2021-11-26,Coronavac,9,34,61
2021-11-26,Coronavac,10,15,61
2021-11-26,Coronavac,11,3,61
2021-11-26,Pfizer,2,2,61
2021-11-26,Pfizer,3,2842,61
2021-11-26,Pfizer,4,14407,61
2021-11-26,Pfizer,5,4276,61
2021-11-26,Pfizer,6,2196,61
2021-11-26,Pfizer,7,951,61
2021-11-26,Pfizer,8,294,61
2021-11-26,Pfizer,9,92,61
2021-11-26,Pfizer,10,43,61
2021-11-26,Pfizer,11,7,61
2021-11-27,AZ,4,24,60
2021-11-27,AZ,5,10,60
2021-11-27,AZ,6,6,60
2021-11-27,AZ,8,1,60
2021-11-27,Coronavac,4,4,60
2021-11-27,Coronavac,5,2,60
2021-11-27,Coronavac,7,1,60
2021-11-27,Coronavac,8,1,60
2021-11-27,Coronavac,10,1,60
2021-11-27,Pfizer,3,363,60
2021-11-27,Pfizer,4,49,60
2021-11-27,Pfizer,5,34,60
2021-11-27,Pfizer,6,21,60
2021-11-27,Pfizer,7,8,60
2021-11-27,Pfizer,8,3,60
2021-11-27,Pfizer,9,1,60
2021-11-28,Pfizer,5,1,59
2021-11-29,AZ,4,50,58
2021-11-29,AZ,5,12,58
2021-11-29,AZ,6,13,58
2021-11-29,AZ,7,8,58
2021-11-29,AZ,8,2,58
2021-11-29,AZ,9,1,58
2021-11-29,Coronavac,3,1,58
2021-11-29,Coronavac,4,22,58
2021-11-29,Coronavac,5,8,58
2021-11-29,Coronavac,6,7,58
2021-11-29,Coronavac,7,3,58
2021-11-29,Coronavac,8,1,58
2021-11-29,Coronavac,9,1,58
2021-11-29,Pfizer,3,309,58
2021-11-29,Pfizer,4,109,58
2021-11-29,Pfizer,5,24,58
2021-11-29,Pfizer,6,9,58
2021-11-29,Pfizer,7,3,58
2021-11-29,Pfizer,8,1,58
2021-11-29,Pfizer,9,1,58
2021-11-30,AZ,4,32,57
2021-11-30,AZ,5,19,57
2021-11-30,AZ,6,13,57
2021-11-30,AZ,7,4,57
2021-11-30,Coronavac,4,18,57
2021-11-30,Coronavac,5,18,57
2021-11-30,Coronavac,6,4,57
2021-11-30,Pfizer,3,199,57
2021-11-30,Pfizer,4,83,57
2021-11-30,Pfizer,5,19,57
2021-11-30,Pfizer,6,3,57
2021-11-30,Pfizer,7,6,57
2021-11-30,Pfizer,11,1,57
2021-12-01,AZ,4,35,56
2021-12-01,AZ,5,14,56
2021-12-01,AZ,6,7,56
2021-12-01,AZ,7,6,56
2021-12-01,AZ,8,4,56
2021-12-01,Coronavac,4,19,56
2021-12-01,Coronavac,5,8,56
2021-12-01,Coronavac,6,4,56
2021-12-01,Coronavac,8,2,56
2021-12-01,Pfizer,3,219,56
2021-12-01,Pfizer,4,61,56
2021-12-01,Pfizer,5,13,56
2021-12-01,Pfizer,6,4,56
2021-12-01,Pfizer,7,9,56
2021-12-02,AZ,3,5,55
2021-12-02,AZ,4,5621,55
2021-12-02,AZ,5,3012,55
2021-12-02,AZ,6,1954,55
2021-12-02,AZ,7,935,55
2021-12-02,AZ,8,171,55
2021-12-02,AZ,9,29,55
2021-12-02,AZ,10,10,55
2021-12-02,AZ,11,3,55
2021-12-02,Coronavac,2,1,55
2021-12-02,Coronavac,3,4,55
2021-12-02,Coronavac,4,5858,55
2021-12-02,Coronavac,5,2261,55
2021-12-02,Coronavac,6,840,55
2021-12-02,Coronavac,7,406,55
2021-12-02,Coronavac,8,144,55
2021-12-02,Coronavac,9,48,55
2021-12-02,Coronavac,10,12,55
2021-12-02,Coronavac,11,5,55
2021-12-02,Pfizer,1,1,55
2021-12-02,Pfizer,2,4,55
2021-12-02,Pfizer,3,1972,55
2021-12-02,Pfizer,4,13400,55
2021-12-02,Pfizer,5,4112,55
2021-12-02,Pfizer,6,1934,55
2021-12-02,Pfizer,7,815,55
2021-12-02,Pfizer,8,271,55
2021-12-02,Pfizer,9,80,55
2021-12-02,Pfizer,10,42,55
2021-12-02,Pfizer,11,1,55
2021-12-03,AZ,4,83,54
2021-12-03,AZ,5,33,54
2021-12-03,AZ,6,31,54
2021-12-03,AZ,7,23,54
2021-12-03,AZ,8,1,54
2021-12-03,Coronavac,4,30,54
2021-12-03,Coronavac,5,10,54
2021-12-03,Coronavac,6,8,54
2021-12-03,Coronavac,7,5,54
2021-12-03,Coronavac,8,2,54
2021-12-03,Coronavac,10,1,54
2021-12-03,Pfizer,1,1,54
2021-12-03,Pfizer,3,512,54
2021-12-03,Pfizer,4,152,54
2021-12-03,Pfizer,5,30,54
2021-12-03,Pfizer,6,9,54
2021-12-03,Pfizer,7,9,54
2021-12-03,Pfizer,8,2,54
2021-12-04,AZ,3,2,53
2021-12-04,AZ,4,43,53
2021-12-04,AZ,5,29,53
2021-12-04,AZ,6,11,53
2021-12-04,AZ,7,9,53
2021-12-04,AZ,8,13,53
2021-12-04,AZ,10,1,53
2021-12-04,AZ,11,1,53
2021-12-04,Coronavac,3,1,53
2021-12-04,Coronavac,4,18,53
2021-12-04,Coronavac,5,13,53
2021-12-04,Coronavac,6,6,53
2021-12-04,Coronavac,7,9,53
2021-12-04,Coronavac,8,1,53
2021-12-04,Coronavac,9,1,53
2021-12-04,Pfizer,1,4,53
2021-12-04,Pfizer,2,9,53
2021-12-04,Pfizer,3,20919,53
2021-12-04,Pfizer,4,87,53
2021-12-04,Pfizer,5,48,53
2021-12-04,Pfizer,6,17,53
2021-12-04,Pfizer,7,11,53
2021-12-04,Pfizer,8,2,53
2021-12-04,Pfizer,11,1,53
2021-12-05,AZ,4,66,52
2021-12-05,AZ,5,55,52
2021-12-05,AZ,6,47,52
2021-12-05,AZ,7,10,52
2021-12-05,AZ,8,2,52
2021-12-05,AZ,9,1,52
2021-12-05,Coronavac,4,89,52
2021-12-05,Coronavac,5,38,52
2021-12-05,Coronavac,6,24,52
2021-12-05,Coronavac,7,5,52
2021-12-05,Pfizer,2,1,52
2021-12-05,Pfizer,3,715,52
2021-12-05,Pfizer,4,268,52
2021-12-05,Pfizer,5,94,52
2021-12-05,Pfizer,6,50,52
2021-12-05,Pfizer,7,18,52
2021-12-05,Pfizer,8,5,52
2021-12-05,Pfizer,9,2,52
2021-12-06,AZ,4,57,51
2021-12-06,AZ,5,21,51
2021-12-06,AZ,6,21,51
2021-12-06,AZ,7,10,51
2021-12-06,AZ,8,3,51
2021-12-06,Coronavac,4,25,51
2021-12-06,Coronavac,5,6,51
2021-12-06,Coronavac,6,9,51
2021-12-06,Coronavac,7,4,51
2021-12-06,Coronavac,8,1,51
2021-12-06,Coronavac,9,1,51
2021-12-06,Pfizer,3,319,51
2021-12-06,Pfizer,4,75,51
2021-12-06,Pfizer,5,31,51
2021-12-06,Pfizer,6,16,51
2021-12-06,Pfizer,7,3,51
2021-12-06,Pfizer,8,1,51
2021-12-06,Pfizer,9,1,51
2021-12-07,AZ,3,1,50
2021-12-07,AZ,4,458,50
2021-12-07,AZ,5,252,50
2021-12-07,AZ,6,209,50
2021-12-07,AZ,7,121,50
2021-12-07,AZ,8,50,50
2021-12-07,AZ,9,3,50
2021-12-07,AZ,10,7,50
2021-12-07,Coronavac,3,7,50
2021-12-07,Coronavac,4,465,50
2021-12-07,Coronavac,5,239,50
2021-12-07,Coronavac,6,92,50
2021-12-07,Coronavac,7,35,50
2021-12-07,Coronavac,8,23,50
2021-12-07,Coronavac,9,4,50
2021-12-07,Coronavac,10,4,50
2021-12-07,Coronavac,11,1,50
2021-12-07,Pfizer,1,5,50
2021-12-07,Pfizer,2,27,50
2021-12-07,Pfizer,3,35130,50
2021-12-07,Pfizer,4,1093,50
2021-12-07,Pfizer,5,378,50
2021-12-07,Pfizer,6,198,50
2021-12-07,Pfizer,7,76,50
2021-12-07,Pfizer,8,32,50
2021-12-07,Pfizer,9,7,50
2021-12-08,AZ,4,17,49
2021-12-08,AZ,5,4,49
2021-12-08,AZ,6,6,49
2021-12-08,AZ,7,3,49
2021-12-08,Coronavac,3,1,49
2021-12-08,Coronavac,4,8,49
2021-12-08,Coronavac,5,1,49
2021-12-08,Coronavac,6,1,49
2021-12-08,Pfizer,3,154,49
2021-12-08,Pfizer,4,25,49
2021-12-08,Pfizer,5,8,49
2021-12-08,Pfizer,7,1,49
2021-12-09,AZ,4,2,48
2021-12-09,AZ,5,1,48
2021-12-09,AZ,6,1,48
2021-12-09,AZ,7,2,48
2021-12-09,Coronavac,4,3,48
2021-12-09,Coronavac,5,2,48
2021-12-09,Coronavac,7,1,48
2021-12-09,Pfizer,3,114,48
2021-12-09,Pfizer,4,8,48
2021-12-09,Pfizer,5,3,48
2021-12-10,AZ,5,2,47
2021-12-10,Coronavac,4,3,47
2021-12-10,Coronavac,6,1,47
2021-12-10,Pfizer,3,138,47
2021-12-10,Pfizer,4,6,47
2021-12-11,Pfizer,3,7,46
2021-12-12,Pfizer,3,13,45
2021-12-13,AZ,4,1,44
2021-12-13,AZ,6,2,44
2021-12-13,AZ,7,1,44
2021-12-13,AZ,8,1,44
2021-12-13,Pfizer,3,101,44
2021-12-13,Pfizer,4,5,44
2021-12-13,Pfizer,5,1,44
2021-12-14,AZ,3,2,43
2021-12-14,AZ,4,158,43
2021-12-14,AZ,5,82,43
2021-12-14,AZ,6,77,43
2021-12-14,AZ,7,59,43
2021-12-14,AZ,8,35,43
2021-12-14,AZ,10,3,43
2021-12-14,Coronavac,3,2,43
2021-12-14,Coronavac,4,140,43
2021-12-14,Coronavac,5,84,43
2021-12-14,Coronavac,6,28,43
2021-12-14,Coronavac,7,15,43
2021-12-14,Coronavac,8,17,43
2021-12-14,Coronavac,9,4,43
2021-12-14,Coronavac,10,3,43
2021-12-14,Pfizer,1,2,43
2021-12-14,Pfizer,2,31,43
2021-12-14,Pfizer,3,27562,43
2021-12-14,Pfizer,4,434,43
2021-12-14,Pfizer,5,183,43
2021-12-14,Pfizer,6,100,43
2021-12-14,Pfizer,7,45,43
2021-12-14,Pfizer,8,20,43
2021-12-14,Pfizer,9,2,43
2021-12-14,Pfizer,10,1,43
2021-12-15,AZ,4,1,42
2021-12-15,AZ,5,2,42
2021-12-15,AZ,6,1,42
2021-12-15,AZ,7,1,42
2021-12-15,Coronavac,3,3,42
2021-12-15,Coronavac,4,4,42
2021-12-15,Coronavac,5,2,42
2021-12-15,Coronavac,6,1,42
2021-12-15,Coronavac,7,1,42
2021-12-15,Coronavac,8,2,42
2021-12-15,Pfizer,3,96,42
2021-12-15,Pfizer,4,8,42
2021-12-15,Pfizer,5,4,42
2021-12-15,Pfizer,7,1,42
2021-12-15,Pfizer,8,1,42
2021-12-16,AZ,4,8,41
2021-12-16,AZ,5,9,41
2021-12-16,AZ,6,9,41
2021-12-16,AZ,7,5,41
2021-12-16,AZ,8,1,41
2021-12-16,Coronavac,4,7,41
2021-12-16,Coronavac,5,9,41
2021-12-16,Coronavac,6,1,41
2021-12-16,Coronavac,7,4,41
2021-12-16,Coronavac,9,1,41
2021-12-16,Pfizer,3,86,41
2021-12-16,Pfizer,4,34,41
2021-12-16,Pfizer,5,8,41
2021-12-16,Pfizer,6,5,41
2021-12-16,Pfizer,7,4,41
2021-12-17,AZ,3,1,40
2021-12-17,AZ,4,1323,40
2021-12-17,AZ,5,805,40
2021-12-17,AZ,6,567,40
2021-12-17,AZ,7,293,40
2021-12-17,AZ,8,83,40
2021-12-17,AZ,9,8,40
2021-12-17,AZ,10,8,40
2021-12-17,Coronavac,2,1,40
2021-12-17,Coronavac,3,5,40
2021-12-17,Coronavac,4,2105,40
2021-12-17,Coronavac,5,863,40
2021-12-17,Coronavac,6,331,40
2021-12-17,Coronavac,7,127,40
2021-12-17,Coronavac,8,49,40
2021-12-17,Coronavac,9,24,40
2021-12-17,Coronavac,10,6,40
2021-12-17,Coronavac,11,1,40
2021-12-17,Pfizer,1,1,40
2021-12-17,Pfizer,2,16,40
2021-12-17,Pfizer,3,17898,40
2021-12-17,Pfizer,4,4618,40
2021-12-17,Pfizer,5,1613,40
2021-12-17,Pfizer,6,845,40
2021-12-17,Pfizer,7,347,40
2021-12-17,Pfizer,8,101,40
2021-12-17,Pfizer,9,19,40
2021-12-17,Pfizer,10,10,40
2021-12-17,Pfizer,11,2,40
2021-12-18,AZ,4,1,39
2021-12-18,Pfizer,3,7,39
2021-12-18,Pfizer,4,1,39
2021-12-19,AZ,4,66,38
2021-12-19,AZ,5,35,38
2021-12-19,AZ,6,23,38
2021-12-19,AZ,7,10,38
2021-12-19,AZ,8,1,38
2021-12-19,Coronavac,4,54,38
2021-12-19,Coronavac,5,26,38
2021-12-19,Coronavac,6,13,38
2021-12-19,Coronavac,7,2,38
2021-12-19,Coronavac,8,2,38
2021-12-19,Pfizer,3,477,38
2021-12-19,Pfizer,4,203,38
2021-12-19,Pfizer,5,97,38
2021-12-19,Pfizer,6,42,38
2021-12-19,Pfizer,7,14,38
2021-12-19,Pfizer,8,6,38
2021-12-19,Pfizer,10,1,38
2021-12-20,AZ,4,455,37
2021-12-20,AZ,5,281,37
2021-12-20,AZ,6,178,37
2021-12-20,AZ,7,126,37
2021-12-20,AZ,8,39,37
2021-12-20,AZ,9,3,37
2021-12-20,Coronavac,3,1,37
2021-12-20,Coronavac,4,627,37
2021-12-20,Coronavac,5,256,37
2021-12-20,Coronavac,6,109,37
2021-12-20,Coronavac,7,39,37
2021-12-20,Coronavac,8,16,37
2021-12-20,Coronavac,9,3,37
2021-12-20,Pfizer,2,4,37
2021-12-20,Pfizer,3,5212,37
2021-12-20,Pfizer,4,1438,37
2021-12-20,Pfizer,5,447,37
2021-12-20,Pfizer,6,251,37
2021-12-20,Pfizer,7,107,37
2021-12-20,Pfizer,8,31,37
2021-12-20,Pfizer,9,7,37
2021-12-20,Pfizer,10,3,37
2021-12-21,AZ,4,10,36
2021-12-21,AZ,5,10,36
2021-12-21,AZ,6,9,36
2021-12-21,AZ,7,4,36
2021-12-21,AZ,9,1,36
2021-12-21,Coronavac,4,10,36
2021-12-21,Coronavac,5,7,36
2021-12-21,Coronavac,6,1,36
2021-12-21,Coronavac,8,1,36
2021-12-21,Pfizer,3,98,36
2021-12-21,Pfizer,4,22,36
2021-12-21,Pfizer,5,11,36
2021-12-21,Pfizer,6,3,36
2021-12-21,Pfizer,7,3,36
2021-12-21,Pfizer,11,1,36
2021-12-22,AZ,4,14,35
2021-12-22,AZ,5,15,35
2021-12-22,AZ,6,14,35
2021-12-22,AZ,7,10,35
2021-12-22,AZ,9,1,35
2021-12-22,Coronavac,4,6,35
2021-12-22,Coronavac,5,3,35
2021-12-22,Coronavac,6,2,35
2021-12-22,Pfizer,3,107,35
2021-12-22,Pfizer,4,28,35
2021-12-22,Pfizer,5,8,35
2021-12-22,Pfizer,6,3,35
2021-12-22,Pfizer,7,4,35
2021-12-22,Pfizer,8,1,35
2021-12-23,AZ,3,2,34
2021-12-23,AZ,4,371,34
2021-12-23,AZ,5,237,34
2021-12-23,AZ,6,157,34
2021-12-23,AZ,7,90,34
2021-12-23,AZ,8,24,34
2021-12-23,AZ,9,2,34
2021-12-23,Coronavac,3,2,34
2021-12-23,Coronavac,4,538,34
2021-12-23,Coronavac,5,207,34
2021-12-23,Coronavac,6,88,34
2021-12-23,Coronavac,7,43,34
2021-12-23,Coronavac,8,10,34
2021-12-23,Coronavac,9,5,34
2021-12-23,Coronavac,10,3,34
2021-12-23,Pfizer,1,1,34
2021-12-23,Pfizer,2,2,34
2021-12-23,Pfizer,3,3780,34
2021-12-23,Pfizer,4,1136,34
2021-12-23,Pfizer,5,452,34
2021-12-23,Pfizer,6,214,34
2021-12-23,Pfizer,7,87,34
2021-12-23,Pfizer,8,25,34
2021-12-23,Pfizer,9,7,34
2021-12-23,Pfizer,10,2,34
2021-12-26,AZ,4,7,31
2021-12-26,AZ,5,14,31
2021-12-26,AZ,6,4,31
2021-12-26,AZ,7,4,31
2021-12-26,AZ,8,1,31
2021-12-26,Coronavac,4,17,31
2021-12-26,Coronavac,5,5,31
2021-12-26,Coronavac,6,3,31
2021-12-26,Coronavac,9,1,31
2021-12-26,Pfizer,3,48,31
2021-12-26,Pfizer,4,27,31
2021-12-26,Pfizer,5,13,31
2021-12-26,Pfizer,6,9,31
2021-12-26,Pfizer,7,4,31
2021-12-27,AZ,3,2,30
2021-12-27,AZ,4,1183,30
2021-12-27,AZ,5,838,30
2021-12-27,AZ,6,584,30
2021-12-27,AZ,7,301,30
2021-12-27,AZ,8,73,30
2021-12-27,AZ,9,5,30
2021-12-27,AZ,10,3,30
2021-12-27,Coronavac,3,1,30
2021-12-27,Coronavac,4,1619,30
2021-12-27,Coronavac,5,714,30
2021-12-27,Coronavac,6,279,30
2021-12-27,Coronavac,7,123,30
2021-12-27,Coronavac,8,38,30
2021-12-27,Coronavac,9,8,30
2021-12-27,Coronavac,10,1,30
2021-12-27,Coronavac,11,1,30
2021-12-27,Pfizer,1,1,30
2021-12-27,Pfizer,2,5,30
2021-12-27,Pfizer,3,9791,30
2021-12-27,Pfizer,4,3116,30
2021-12-27,Pfizer,5,1247,30
2021-12-27,Pfizer,6,595,30
2021-12-27,Pfizer,7,268,30
2021-12-27,Pfizer,8,73,30
2021-12-27,Pfizer,9,15,30
2021-12-27,Pfizer,10,4,30
2021-12-27,Pfizer,11,2,30
2021-12-28,AZ,3,2,29
2021-12-28,AZ,4,1249,29
2021-12-28,AZ,5,808,29
2021-12-28,AZ,6,675,29
2021-12-28,AZ,7,314,29
2021-12-28,AZ,8,63,29
2021-12-28,AZ,9,6,29
2021-12-28,AZ,10,3,29
2021-12-28,Coronavac,3,5,29
